HUC_ID,HUC_DIGITS,UPLAND,GROUP_A,GROUP_B,GROUP_C,GROUP_D,GROUP_A_D,GROUP_B_D,GROUP_C_D,A_prct,B_prct,C_prct,D_prct,AD_prct,BD_prct,CD_prct
3.04021E+12,14,1,3951000,5724900,0,0,33289200,15003900,8450100,5.948590089,8.619357986,0,0,50.11992032,22.58973699,12.72239461
3.04021E+12,14,1,14976000,610200,0,3168900,2827800,17100,144000,68.87417219,2.806291391,0,14.5736755,13.00496689,0.078642384,0.662251656
3.04021E+12,14,1,12465000,699300,0,163800,3337200,593100,342000,70.82225404,3.973205154,0,0.930660667,18.96093271,3.369809777,1.943137656
3.04021E+12,14,1,7532100,124200,0,119700,857700,1944900,5209200,47.70835709,0.786683388,0,0.758180367,5.432675864,12.31900581,32.99509748
3.04021E+12,14,1,8668800,269100,0,0,5202000,5289300,5839200,34.30688132,1.064966519,0,0,20.5869782,20.93246901,23.10870494
3.04021E+12,14,1,20595600,51300,0,5546700,5964300,1530900,75600,60.9979742,0.151935174,0,16.42765753,17.66446316,4.534065465,0.223904467
3.04021E+12,14,1,605700,0,0,0,0,3523500,57970800,0.975362319,0,0,0,0,5.673913043,93.35072464
3.04021E+12,14,1,5877900,0,0,0,1846800,8179200,85792500,5.779850614,0,0,0,1.815993486,8.042762576,84.36139332
3.04021E+12,14,1,7782300,0,0,0,8044200,16047900,54288000,9.032130024,0,0,0,9.336090917,18.62517757,63.00660149
3.04021E+12,14,1,3437100,0,0,0,1531800,20783700,33097500,5.840431877,0,0,0,2.602884277,35.31633761,56.24034624
3.04021E+12,14,1,7004700,0,0,0,12342600,14944500,25977600,11.6223158,0,0,0,20.47904907,24.79616522,43.10246991
3.04021E+12,14,1,7434000,0,0,9900,3634200,25426800,4967100,17.92534722,0,0,0.023871528,8.763020833,61.31076389,11.97699653
3.04021E+12,14,1,9145800,0,0,3592800,6683400,139500,0,46.75408328,0,0,18.36668967,34.16609156,0.713135496,0
3.04021E+12,14,1,11449800,0,0,31576500,32473800,1566900,91800,14.83926655,0,0,40.92404236,42.08696869,2.030746979,0.118975412
3.04021E+12,14,1,4896000,0,0,5433300,9339300,5774400,4205700,16.51337158,0,0,18.32559269,31.4998634,19.47606472,14.18510761
3.04021E+12,14,1,29067300,0,0,20593800,23571900,3014100,4704300,35.90709982,0,0,25.43970827,29.11858226,3.723345118,5.811264536
3.05011E+12,14,1,3737700,540000,9413100,0,70200,13553100,109157400,2.738813598,0.395687012,6.89748409,0,0.051439312,9.931084512,79.98549148
3.05011E+12,14,1,832500,2794500,10545300,0,109800,3863700,62460900,1.032792559,3.466833402,13.08241126,0,0.136216965,4.793274008,77.4884718
3.05011E+12,14,1,2280600,1719000,3477600,0,3100500,4932900,23070600,5.91116917,4.45553793,9.013716525,0,8.036297471,12.78576094,59.79751796
3.05011E+12,14,1,1464300,0,2513700,0,958500,18748800,46751400,2.078887852,0,3.568736184,0,1.360796289,26.61794207,66.37363761
3.05011E+12,14,1,12476700,4384800,3472200,0,3599100,3799800,69444000,12.83920203,4.512197381,3.573082409,0,3.703669402,3.910200604,71.46164817
3.05011E+12,14,1,5293800,6003900,9243000,0,3733200,26856900,69358500,4.393585157,4.982932094,7.671220598,0,3.098366411,22.28986308,57.56403266
3.05011E+12,14,1,1393200,30600,616500,0,2337300,28882800,49457700,1.684274663,0.036993113,0.745302419,0,2.825620995,34.91714631,59.7906625
3.05011E+12,14,1,14613300,0,0,0,5326200,7139700,61562700,16.48577027,0,0,0,6.008670843,8.054543055,69.45101583
3.05011E+12,14,1,27757800,1657800,744300,0,78531300,4788900,30515400,19.2768524,1.151285978,0.516891153,0,54.53732929,3.325728929,21.19191225
3.05011E+12,14,1,26195400,2556000,7356600,0,39457800,7259400,29928600,23.23238773,2.266885905,6.524480771,0,34.99465206,6.438275251,26.54331827
3.05011E+12,14,1,5183100,0,0,900,2247300,4566600,28381500,12.83600053,0,0,0.002228859,5.565461597,11.30923194,70.28707707
3.05011E+12,14,1,30489300,1179900,1980000,19351800,25894800,3573000,37571400,25.39924125,0.982920722,1.649447435,16.12109943,21.57177346,2.976502872,31.29901483
3.05011E+12,14,1,20653200,0,0,53775000,24299100,12115800,3601800,18.0464136,0,0,46.98767704,21.23213878,10.58657922,3.147191356
3.0502E+12,14,1,28800,9883800,13716900,0,1321200,17754300,17832600,0.047573739,16.32671265,22.65848002,0,2.18244529,29.3277236,29.4570647
3.0502E+12,14,1,45000,169200,1925100,0,168300,3042000,4449600,0.459221161,1.726671565,19.64548126,0,1.717487142,31.04335048,45.40778839
3.0502E+12,14,1,82800,11194200,10763100,0,2221200,12310200,12681900,0.168110222,22.72777108,21.85250155,0,4.509739429,24.9936045,25.74827322
3.0502E+12,14,1,211500,9796500,22000500,0,143100,30655800,56297700,0.17757426,8.225088598,18.47150122,0,0.120145989,25.73844445,47.26724548
3.0502E+12,14,1,5292900,3678300,8581500,0,5802300,21568500,98006400,3.703143989,2.573499317,6.003992167,0,4.059542475,15.09026453,68.56955752
3.0502E+12,14,1,0,77400,859500,0,0,731700,35058600,0,0.210742992,2.340227406,0,0,1.99225642,95.45677318
3.0502E+12,14,1,1681200,203400,6368400,0,1094400,5276700,13253400,6.030669895,0.729620662,22.84422922,0,3.92574657,18.92816788,47.54156578
3.0502E+12,14,1,4079700,5581800,15946200,3492000,5732100,14805900,75268800,3.26620312,4.468782649,12.76650935,2.795691177,4.589112656,11.85358648,60.26011457
3.0502E+12,14,1,4033800,443700,1254600,0,14937300,24196500,63699300,3.715555261,0.408694499,1.155618928,0,13.7588288,22.2875286,58.67377392
3.0502E+12,14,1,4541400,1751400,9947700,1061100,7575300,31856400,61029900,3.856382979,1.487221815,8.447205918,0.901045488,6.432654683,27.05123502,51.8242541
3.0502E+12,14,1,9701100,1530000,21446100,552600,11871000,27814500,14499900,11.09772671,1.750267688,24.53360514,0.632155506,13.58001812,31.818837,16.58738984
3.0502E+12,14,1,10414800,5720400,23043600,5292000,7477200,29219400,47570400,8.089931628,4.443450175,17.89963787,4.110680779,5.808084339,22.6968303,36.95138491
3.0502E+12,14,1,6536700,2007900,2341800,81000,11002500,4527900,16631100,15.15619457,4.655578974,5.42976983,0.187809102,25.51073642,10.49852883,38.56138227
3.0502E+12,14,1,12536100,3483900,6995700,27492300,5878800,4606200,36009900,12.92342806,3.591542109,7.211846244,28.34172999,6.060437368,4.748517828,37.1224984
3.0502E+12,14,1,2436300,2162700,994500,5010300,389700,192600,6574500,13.71744198,12.17695348,5.599472991,28.2101956,2.194182629,1.084422824,37.0173305
3.0502E+12,14,1,162000,4696200,18625500,9783000,1970100,15094800,105716700,0.103814011,3.009452842,11.93572759,6.269212801,1.262493728,9.673158887,67.74614014
3.0502E+12,14,1,49500,411300,2131200,2563200,37800,778500,31213800,0.133117119,1.106082242,5.731297045,6.893046446,0.101653073,2.093569233,83.94123484
3.0502E+12,14,1,6414300,13283100,23173200,6830100,22455900,10809900,54477900,4.666832552,9.664344273,16.86005396,4.969354881,16.3381702,7.864925745,39.63631839
3.0502E+12,14,1,16845300,7542000,3073500,584100,70199100,365400,27505800,13.35707353,5.980246632,2.437057547,0.463147979,55.66267984,0.289735099,21.81005937
3.0502E+12,14,1,15147000,9116100,6139800,11888100,30429000,1584900,32157900,14.22750482,8.562709228,5.767084841,11.1664356,28.58181449,1.488689007,30.20576201
3.0502E+12,14,1,5405400,189000,408600,3695400,11328300,0,11883600,16.42464517,0.574288293,1.241556595,11.22870348,34.42174638,0,36.10906008
3.0502E+12,14,1,702900,2346300,19945800,0,8442900,31027500,68588100,0.536345843,1.790337534,15.21958589,0,6.442330804,23.67544552,52.3359544
3.0502E+12,14,1,9000,1514700,16628400,0,975600,26560800,29304000,0.0120012,2.01980198,22.17341734,0,1.300930093,35.41794179,39.07590759
3.0502E+12,14,1,0,2633400,35492400,0,1494000,46952100,45676800,0,1.991248307,26.83761731,0,1.129689744,35.50288207,34.53856257
3.0502E+12,14,1,42300,233100,15663600,0,114300,22165200,28567800,0.063336343,0.349023677,23.45331303,0,0.171142884,33.1882437,42.77494037
3.0502E+12,14,1,4095900,2577600,28747800,24300,3682800,22851000,67790700,3.156274057,1.986281894,22.1528688,0.018725423,2.837941868,17.60883285,52.2390751
3.0502E+12,14,1,54000,231300,6814800,0,149400,700200,22793400,0.17564917,0.752363945,22.16692526,0,0.485962704,2.277584238,74.14151468
3.0502E+12,14,1,0,294300,11382300,0,590400,7171200,11750400,0,0.943614013,36.4950655,0,1.892999365,22.99301668,37.67530444
3.0502E+12,14,1,2940300,7452900,11520000,0,2888100,21194100,8191800,5.426189211,13.75398618,21.25963327,0,5.329856497,39.11274249,15.11759235
3.0502E+12,14,1,5403600,2862000,5706900,16200,8825400,4829400,6698700,15.73457728,8.333770114,16.61774726,0.047172284,25.69841187,14.0625819,19.50573929
3.0502E+12,14,1,12617100,11253600,3336300,3319200,11709900,8261100,27714600,16.13196474,14.38862167,4.265724609,4.243860901,14.97203747,10.56247267,35.43531794
3.0502E+12,14,1,3607200,5880600,3618000,0,7010100,0,11296800,11.48325359,18.72045383,11.51763459,0,22.31613328,0,35.96252471
3.0502E+12,14,1,1748700,1118700,6401700,0,1312200,13284900,36414900,2.90090924,1.855805551,10.61974649,0,2.176801684,22.0382508,60.40848624
3.0502E+12,14,1,12581100,4442400,20755800,0,38561400,17781300,37473300,9.560447828,3.375804455,15.7724478,0,29.30302222,13.51210872,28.47616898
3.0502E+12,14,1,6276600,2489400,3353400,0,2757600,11826900,13775400,15.50570291,6.149809903,8.284234164,0,6.812370767,29.21715544,34.03072682
3.0502E+12,14,1,10635300,6472800,6534000,739800,24715800,29938500,57160800,7.808762308,4.752527589,4.797462499,0.543183771,18.14709575,21.98176171,41.96920637
3.0502E+12,14,1,8079300,935100,2628000,0,19493100,0,16868700,16.83040234,1.947954554,5.474520979,0,40.60707188,0,35.14005025
3.0502E+12,14,1,19773900,1215000,264600,0,32279400,0,3259800,34.81767903,2.13935946,0.465904949,0,56.83723436,0,5.739822195
3.0502E+12,14,1,8793900,35123400,8038800,0,53829900,0,21968100,6.883458143,27.49297283,6.292400792,0,42.13555573,0,17.19561251
3.0502E+12,14,1,1739700,3318300,724500,0,2953800,0,2726100,15.17744975,28.94943467,6.320665829,0,25.76947236,0,23.78297739
3.0502E+12,14,1,4637700,2862900,0,0,15692400,0,101123100,3.730570698,2.302919734,0,0,12.62298286,0,81.3435267
3.0502E+12,14,1,18876600,8283600,1960200,0,43109100,0,20238300,20.4142415,8.958361722,2.11987308,0,46.62066146,0,21.88686224
3.0502E+12,14,1,20313900,922500,134100,0,21492900,0,50919300,21.66060478,0.9836569,0.142990125,0,22.91776628,0,54.29498191
3.0502E+12,14,1,7671600,4845600,0,0,10372500,0,22499100,16.90196701,10.67576142,0,0,22.85255393,0,49.56971764
3.0502E+12,14,1,7490700,131400,0,0,21371400,0,1513800,24.55379532,0.430716583,0,0,70.05339706,0,4.962091041
3.0502E+12,14,1,6915600,19386000,575100,0,45037800,0,22187700,7.34903116,20.60100614,0.611144054,0,47.86051761,0,23.57830104
3.0502E+12,14,1,10496700,12419100,156600,0,8938800,0,9884700,25.05424158,29.64275741,0.373783592,0,21.3357393,0,23.59347812
3.0502E+12,14,1,9294300,5706000,0,0,3250800,0,34295400,17.68776227,10.8589535,0,0,6.18652051,0,65.26676372
3.0502E+12,14,1,11786400,5678100,0,0,15445800,0,27085500,19.64537518,9.464162491,0,0,25.74480214,0,45.1456602
3.05021E+12,14,1,10861200,234900,2904300,98100,14520600,9655200,681300,27.88097218,0.602994178,7.455410775,0.251825155,37.27474355,24.78514001,1.748914148
3.05021E+12,14,1,9273600,1477800,14866200,813600,13174200,71486100,19300500,7.112092766,1.133351739,11.40115958,0.62396466,10.10353396,54.82399227,14.80190502
3.05021E+12,14,1,7174800,148500,924300,936000,11288700,7127100,9981900,19.09140982,0.395143329,2.459467874,2.490600378,30.03807745,18.964485,26.56081615
3.05021E+12,14,1,7318800,2894400,9728100,10207800,17768700,17062200,69536700,5.440811438,2.151703097,7.231890167,7.588500164,13.20928926,12.68407566,51.69373022
3.05021E+12,14,1,8359200,2412900,11538000,0,44563500,0,12033000,10.59379063,3.057919109,14.62235098,0,56.47626434,0,15.24967493
3.05021E+12,14,1,4821300,25200,1998900,1329300,27531000,0,27551700,7.621716985,0.039837236,3.159946504,2.101414222,43.5221808,0,43.55490425
3.05021E+12,14,1,4960800,2344500,811800,13697100,9839700,771300,17654400,9.905829919,4.681546977,1.621019337,27.35065775,19.64812019,1.540148084,35.25267774
3.05021E+12,14,1,17365500,11252700,43200,2320200,23855400,0,37043100,18.90017534,12.24715689,0.047017798,2.525247578,25.96361998,0,40.31678242
3.05021E+12,14,1,11417400,18450000,2790900,0,29495700,0,19115100,14.04888205,22.70235551,3.434146558,0,36.29386815,0,23.52074774
3.05021E+12,14,1,11649600,8967600,1380600,0,35429400,0,9747900,17.34214017,13.34958936,2.05522582,0,52.74186417,0,14.51118048
3.05021E+12,14,1,9973800,20694600,2912400,0,28116000,0,54465300,8.586105107,17.8152771,2.507186079,0,24.20410788,0,46.88732383
3.05021E+12,14,1,17379000,24115500,1314000,0,44916300,0,25144200,15.39749621,21.36591978,1.164181485,0,39.79507216,0,22.27733036
3.05021E+12,14,1,5922000,11583900,19330200,0,10059300,31219200,24952500,5.745771444,11.23918302,18.75496642,0,9.759952497,30.29017019,24.20995643
3.05021E+12,14,1,40500,852300,7790400,0,747000,10784700,31282200,0.078645205,1.655044653,15.12784215,0,1.450567119,20.94234433,60.74555655
3.05021E+12,14,1,15615900,3282300,5067900,0,17831700,15800400,16344000,21.11906327,4.439007766,6.853866939,0,24.11572823,21.36858249,22.10375131
3.05021E+12,14,1,13266000,6570900,10377900,0,39533400,38298600,1519200,12.10777066,5.997207163,9.471825201,0,36.0818137,34.95482175,1.386561525
3.05021E+12,14,1,4382100,1843200,4414500,0,3443400,30034800,1737900,9.556240309,4.019548193,9.62689643,0,7.509175482,65.49822378,3.789915801
3.05021E+12,14,1,1232100,3871800,8793900,0,11535300,22473900,764100,2.531481721,7.955028754,18.06801161,0,23.70051221,46.17504022,1.569925479
3.05021E+12,14,1,32384700,20197800,13826700,0,25268400,29120400,988200,26.59143647,16.58463767,11.35325677,0,20.74816359,23.91108352,0.811421984
3.05021E+12,14,1,15351300,12791700,12348900,0,29742300,42344100,420300,13.58538955,11.32022875,10.92836548,0,26.32094557,37.47311914,0.371951511
3.05021E+12,14,1,1183500,5779800,11949300,0,1018800,39783600,349200,1.970391681,9.622703707,19.89421319,0,1.696185082,66.23512841,0.581377926
3.05021E+12,14,1,9223200,6305400,2735100,273600,16242300,29980800,8862300,12.52765791,8.564478075,3.715022676,0.371624513,22.06153809,40.7222229,12.03745584
3.05021E+12,14,1,35568000,6676200,3335400,0,15397200,23168700,596700,41.9720045,7.878247202,3.935937467,0,18.16945984,27.34021538,0.704135602
3.05021E+12,14,1,10737000,1082700,2151000,8387100,17549100,9979200,88433100,7.762479829,0.782754672,1.555098641,6.063583364,12.68739264,7.214616626,63.93407423
3.05021E+12,14,1,19285200,2675700,5047200,3447000,11854800,22833000,80330400,13.25686569,1.839306594,3.469502651,2.369506982,8.149124272,15.69566374,55.22003007
3.05021E+12,14,1,2875500,471600,1226700,11578500,804600,7299000,18482400,6.72815718,1.103459894,2.870259229,27.09162508,1.882620507,17.07835829,43.24551983
3.05021E+12,14,1,12702600,1219500,1175400,56490300,5268600,13572000,24573600,11.04554703,1.060416341,1.022069181,49.12114572,4.581311629,11.80153389,21.36797621
3.05021E+12,14,1,38336400,3916800,860400,33326100,6966000,18853200,29205000,29.16116135,2.979373045,0.654476248,25.35000103,5.298793053,14.34097117,22.2152241
3.05021E+12,14,1,2483100,162000,1700100,3249900,517500,2397600,3698100,17.47640464,1.140178628,11.96554127,22.87325014,3.642237284,16.87464369,26.02774435
3.05021E+12,14,1,19228500,2132100,8083800,0,20287800,82935000,833400,14.40330605,1.597071474,6.055253684,0,15.19678563,62.1233163,0.624266857
3.05021E+12,14,1,9123300,4528800,4073400,0,5967000,25634700,82800,18.46448087,9.16575592,8.244080146,0,12.07650273,51.88160291,0.167577413
3.05021E+12,14,1,25227000,6002100,10368000,0,17722800,32852700,774900,27.14112806,6.45751634,11.1546841,0,19.06753813,35.34543694,0.833696442
3.05021E+12,14,1,22796100,5588100,8376300,3113100,11592000,47459700,47115900,15.60936229,3.826385979,5.735573249,2.131658737,7.937486134,32.49747332,32.2620603
3.05021E+12,14,1,2287800,100800,2495700,1352700,0,10433700,6577200,9.840888854,0.43358755,10.73516318,5.818590066,0,44.88018273,28.29158763
3.05021E+12,14,1,9960300,8012700,20654100,1246500,1995300,48621600,22149000,8.842635132,7.113579162,18.33646279,1.106627782,1.77140346,43.16567456,19.66361711
3.05021E+12,14,1,10159200,2001600,14679000,5797800,3102300,54421200,57888000,6.862047794,1.351983903,9.91495389,3.916133229,2.095453468,36.75888607,39.10054164
3.05021E+12,14,1,3771000,205200,5478300,1936800,858600,19578600,38724300,5.344933156,0.290846005,7.764822941,2.745178079,1.216960914,27.75028064,54.88697826
3.05021E+12,14,1,10214100,2121300,535500,13833000,34672500,12156300,62670600,7.499157509,1.557451251,0.39316228,10.15614159,25.45643167,8.925114149,46.01254155
3.05021E+12,14,1,11491200,193500,531900,58367700,5241600,2973600,9368100,13.03335919,0.219468376,0.603282839,66.20084929,5.945041035,3.372667511,10.62533175
3.05021E+12,14,1,22195800,25213500,21494700,0,15011100,40931100,3515400,17.29161992,19.64255665,16.74542854,0,11.69438524,31.88734014,2.738669509
3.05021E+12,14,1,9933300,4887000,3373200,0,5412600,8968500,232200,30.27817404,14.89630199,10.2820147,0,16.49840887,27.33732031,0.707780094
3.05021E+12,14,1,18262800,3968100,6934500,0,13869000,29693700,722700,24.86399059,5.402391805,9.441013576,0,18.88202715,40.42665294,0.983923933
3.05021E+12,14,1,10035900,5871600,6122700,0,15804000,15655500,307800,18.65495609,10.91426182,11.38101213,0,29.37682978,29.10079465,0.572145546
3.05021E+12,14,1,5084100,2183400,11309400,0,6964200,26731800,375300,9.656740401,4.14715033,21.48107628,0,13.22780266,50.77438545,0.712844884
3.05021E+12,14,1,18343800,9594000,6635700,0,22087800,44290800,1319400,17.93637524,9.380912571,6.48831786,0,21.59721917,43.30707968,1.290095481
3.05021E+12,14,1,11599200,17968500,14269500,0,18376200,35765100,3551400,11.42441783,17.69774224,14.0544805,0,18.09929883,35.22617475,3.497885844
3.05021E+12,14,1,31303800,4040100,71100,0,52871400,28233900,297000,26.79722952,3.458477469,0.060864273,0,45.25990585,24.16927972,0.254243164
3.05021E+12,14,1,13923000,1179900,1412100,587700,6921900,13252500,5219100,32.76292939,2.776483544,3.32288534,1.382947181,16.28827989,31.18514126,12.28133339
3.05021E+12,14,1,34981200,3819600,3353400,18152100,14697000,23506200,40234500,25.21276596,2.752983913,2.416969382,13.08316035,10.5928905,16.94213804,28.99909185
3.05021E+12,14,1,35557200,1215000,1306800,1645200,8981100,29012400,14786100,38.43863712,1.313459555,1.412698722,1.778521531,9.708898445,31.36346831,15.98431632
3.05021E+12,14,1,21322800,3077100,6228000,12147300,5991300,27202500,42605100,17.98267919,2.595086111,5.252411783,10.24448003,5.052789774,22.9413506,35.93120251
3.05021E+12,14,1,12933000,1145700,876600,6625800,612900,10881000,22517100,23.26409688,2.060904337,1.576842753,11.91859994,1.102494779,19.57292493,40.50413638
3.05021E+12,14,1,14552100,1410300,692100,8600400,2206800,5638500,2065500,41.38151665,4.010441993,1.968110972,24.45678602,6.275433164,16.03409004,5.873621171
3.05021E+12,14,1,18744300,4325400,1737000,34713900,8760600,6714900,11433600,21.68733664,5.004529693,2.009725823,40.16431852,10.13609905,7.769204336,13.22878594
3.05021E+12,14,1,21789000,653400,2978100,11600100,2880000,15961500,31622400,24.90612623,0.746875161,3.404145877,13.25960599,3.292011728,18.24494625,36.14628877
3.05021E+12,14,1,17170200,138600,7478100,20252700,10719000,9071100,37504800,16.77850578,0.135438195,7.307506266,19.79068643,10.47447342,8.864166044,36.64922387
3.05021E+12,14,1,28321200,5048100,3816900,26703900,23611500,10773900,32629500,21.63492609,3.85630801,2.915778618,20.39944998,18.03712616,8.230319697,24.92609144
3.05021E+12,14,1,8708400,1236600,330300,28038600,2000700,2945700,1616400,19.40517017,2.755550208,0.736016686,62.47919299,4.45821551,6.56398532,3.601869121
3.05021E+12,14,1,34299900,3576600,2467800,38756700,11549700,14969700,4338900,31.19326878,3.252658029,2.244284931,35.24640481,10.50361361,13.61385531,3.945914534
3.05021E+12,14,1,14999400,2500200,1334700,47367900,8951400,6483600,518400,18.25730687,3.043249638,1.624600149,57.65632531,10.89566627,7.891853994,0.630997765
3.05021E+12,14,1,21385800,1534500,71100,11914200,5741100,3108600,1137600,47.63737696,3.418135162,0.158376937,26.53916321,12.78843648,6.924480263,2.534030994
3.05021E+12,14,1,14068800,367200,0,10631700,5953500,1452600,120600,43.16324277,1.12657389,0,32.61817981,18.26540755,4.456593771,0.370002209
3.05021E+12,14,1,26599500,1881900,131400,25803900,9213300,6229800,987300,37.54493832,2.656283743,0.185469836,36.42195658,13.0044843,8.79330276,1.393564451
3.05021E+12,14,1,32686200,8306100,0,94004100,13081500,1379700,0,21.86988149,5.557495905,0,62.89683496,8.752649581,0.923138067,0
3.05021E+12,14,1,10493100,2876400,466200,10568700,7186500,501300,0,32.69673005,8.962925571,1.452689439,32.93230131,22.39329183,1.562061809,0
3.05021E+12,14,1,12129300,5112900,1560600,13988700,9134100,2709000,73800,27.12980111,11.43610597,3.490619212,31.28875111,20.43038892,6.059264031,0.165069651
3.05021E+12,14,1,28508400,3523500,218700,19670400,18204300,10058400,4594500,33.62704091,4.156139196,0.25796726,23.20219113,21.47285505,11.86437079,5.419435657
3.05021E+12,14,1,24522300,4021200,0,10002600,19331100,0,0,42.36953412,6.947813647,0,17.28245319,33.40019904,0,0
3.05021E+12,14,1,12480300,2209500,0,31729500,17400600,407700,113400,19.39711848,3.43404672,0,49.31458945,27.04434187,0.633655057,0.176248426
3.05021E+12,14,1,21277800,0,797400,0,26406000,46296900,600300,22.30882464,0,0.836038348,0,27.6855137,48.54023553,0.629387786
3.05021E+12,14,1,3697200,2700900,15474600,0,2259000,70565400,7879500,3.604330812,2.633056662,15.08589678,0,2.202256655,68.79288259,7.6815765
3.05021E+12,14,1,1579500,137700,8760600,30600,3701700,10770300,105455700,1.21093777,0.105568934,6.716392164,0.023459763,2.837941337,8.257146603,80.84855343
3.05021E+12,14,1,6907500,437400,19086300,3320100,605700,7897500,103348800,4.878064282,0.308891106,13.4787113,2.344648748,0.427744269,5.577200531,72.98473976
3.05021E+12,14,1,19614600,1953900,2622600,32644800,16002900,14611500,31117500,16.54293999,1.6479179,2.211899015,27.5326016,13.49683472,12.32332893,26.24447784
3.05021E+12,14,1,11069100,674100,730800,12464100,824400,35870400,38457900,11.05905837,0.673488472,0.730137036,12.45279286,0.823652124,35.83785922,38.42301191
3.06011E+12,14,1,9357300,22372200,29545200,0,8413200,43945200,39345300,6.116745894,14.62441756,19.31331482,0,5.499599944,28.72640843,25.71951334
3.06011E+12,14,1,11109600,2172600,12014100,19198800,1186200,14571000,34454700,11.73049511,2.294022617,12.68554595,20.27178561,1.252494536,15.38534638,36.3803098
3.06011E+12,14,1,224100,0,652500,5582700,2203200,675900,23872500,0.674778461,0,1.964716403,16.80984255,6.633966559,2.035175199,71.88152083
3.06011E+12,14,1,1860300,8401500,33593400,0,3090600,40621500,31182300,1.566573698,7.0749712,28.28927424,0,2.602619293,34.20769417,26.2588674
3.06011E+12,14,1,0,213300,5759100,0,1763100,31944600,1730700,0,0.515083022,13.90724159,0,4.257584978,77.14074589,4.179344519
3.06011E+12,14,1,16799400,0,9044100,22283100,0,4478400,13884300,25.26632105,0,13.60233902,33.5138135,0,6.735519851,20.88200658
3.06011E+12,14,1,18981000,273600,20047500,1816200,0,14084100,30287700,22.20257082,0.320037057,23.45008369,2.124456516,0,16.47453916,35.42831275
3.06011E+12,14,1,3269700,2754900,4329000,7994700,396900,2358000,84456900,3.097477172,2.609792905,4.100981337,7.573600252,0.375994339,2.233798566,80.00835543
3.0402E+12,14,2,27332100,4172400,0,0,13396500,42467400,60228000,18.51813459,2.826898217,0,0,9.076440889,28.77265299,40.80587331
3.0402E+12,14,2,15067800,0,0,0,21264300,22070700,67202100,11.99618805,0,0,0,16.92951469,17.57152786,53.5027694
3.0402E+12,14,2,2799000,0,0,0,1826100,4692600,16409700,10.87945148,0,0,0,7.097880081,18.23969775,63.78297068
3.0402E+12,14,2,14502600,0,0,0,6045300,52972200,40342500,12.7369303,0,0,0,5.309293833,46.52291446,35.43086141
3.0402E+12,14,2,1018800,0,0,0,0,4008600,626400,18.01973894,0,0,0,0,70.90098695,11.07927412
3.0402E+12,14,2,22911300,9421200,1453500,0,22782600,13790700,15507000,26.68252854,10.97194126,1.692747912,0,26.53264436,16.06066641,18.05947153
3.0402E+12,14,2,13423500,398700,900,2051100,31314600,2618100,29944800,16.83161613,0.499926647,0.001128503,2.571857402,39.26511911,3.282814034,37.54753817
3.0402E+12,14,2,12476700,1883700,0,0,7980300,25219800,39124800,14.39309779,2.173032798,0,0,9.206059159,29.09351413,45.13429613
3.0402E+12,14,2,6893100,19292400,6469200,0,32283000,11699100,7262100,8.215959923,22.99481876,7.71070896,0,38.47845443,13.94428294,8.655774986
3.04021E+12,14,2,12121200,18000,4929300,0,2190600,38775600,47095200,11.52973607,0.017121675,4.688770749,0,2.08370787,36.88351268,44.79715095
3.04021E+12,14,2,1527300,900,1562400,0,1116900,68249700,25940700,1.552167272,0.000914654,1.587838765,0,1.1350852,69.36093148,26.36306263
3.04021E+12,14,2,26061300,0,0,0,31615200,14292000,24375600,27.05022933,0,0,0,32.81487917,14.8343282,25.30056329
3.04021E+12,14,2,3613500,37800,602100,0,2176200,53080200,67007700,2.856126623,0.02987729,0.475902543,0,1.72007825,41.95482838,52.96318691
3.04021E+12,14,2,4248900,0,74700,0,1769400,14680800,45757800,6.386288621,0,0.112277474,0,2.659488123,22.06590552,68.77604026
3.04021E+12,14,2,12018600,152100,8304300,0,9112500,57252600,37546200,9.662318117,0.122280348,6.676217558,0,7.32596757,46.02805936,30.18515705
3.04021E+12,14,2,20797200,677700,583200,0,11894400,47902500,72056700,13.51242303,0.440317403,0.378918562,0,7.728067457,31.12336489,46.81690866
3.04021E+12,14,2,9145800,0,0,0,12624300,25576200,48176100,9.574508178,0,0,0,13.21606241,26.77508103,50.43434838
3.04021E+12,14,2,5435100,0,0,0,17929800,63285300,27639000,4.755567455,0,0,0,15.68809651,55.37294863,24.18338741
3.04021E+12,14,2,6739200,0,0,0,3492000,19665900,2403000,20.86433169,0,0,0,10.81111204,60.88495082,7.43960545
3.04021E+12,14,2,4102200,0,0,0,5166900,18494100,47339100,5.462149628,0,0,0,6.879815931,24.62521121,63.03282323
3.04021E+12,14,2,196200,3271500,221400,0,4978800,1167300,243000,1.94677621,32.46115378,2.196820861,0,49.40167887,11.58242543,2.411144847
3.04021E+12,14,2,3046500,4191300,411300,0,18333900,2900700,3162600,9.506557699,13.07888898,1.2834555,0,57.21066083,9.051590979,9.868846013
3.04021E+12,14,2,451800,66600,0,0,12518100,18317700,14535900,0.984526074,0.145129342,0,0,27.2784326,39.91645257,31.67545941
3.04021E+12,14,2,326700,0,0,0,132300,2515500,2099700,6.438453352,0,0,0,2.607307556,49.57431713,41.37992196
3.04021E+12,14,2,8594100,911700,908100,0,22097700,55843200,11761200,8.584142395,0.910643653,0.907047825,0,22.07209637,55.77849694,11.74757282
